"cluster_id",x,y,z
7,"0.871907","8.1037","-0.212719"
7,"0.887546","-13.9635","-52.2541"
7,"0.889566","-12.5975","-6.11025"
7,"0.904636","-11.1354","-63.8294"
7,"0.933335","9.50005","17.7043"
7,"0.972059","21.223","-19.7673"
7,"1.01597","-9.17776","-41.3028"
7,"1.01859","-0.544021","26.8636"
7,"1.01994","-15.0291","24.4918"
0,"27.76","6.1571","-15.6613"
7,"1.0389","-13.7606","-42.9392"
7,"1.08803","-15.3468","-45.5598"
7,"1.1047","-15.2598","25.8969"
7,"1.10893","-11.1612","-42.9096"
7,"1.15618","-7.08009","-53.9482"
7,"1.15778","25.5032","-10.0174"
7,"1.1713","-12.69","22.5859"
7,"1.21097","-13.1852","-41.0056"
7,"1.21934","-17.1466","-44.1945"
7,"1.25018","-11.1707","10.8203"
0,"28.0425","-36.234","-12.7425"
7,"1.25388","-4.017","-58.9879"
7,"1.28795","-12.4723","-58.6117"
7,"1.33512","-4.73896","-0.741432"
7,"1.3404","6.14045","11.6189"
7,"1.34777","-16.224","-50.0192"
7,"1.3727","-6.49216","-58.9008"
7,"1.42925","-17.3263","-40.5942"
7,"1.45389","-20.1326","-36.8137"
7,"1.45995","-28.1783","12.1186"
7,"1.46271","-20.0505","-48.4698"
0,"28.1615","-28.9878","-12.4355"
7,"1.50169","-17.5846","-46.2485"
7,"1.50192","-7.11228","-63.6024"
7,"1.50464","-9.73859","-55.2174"
7,"1.60033","-11.96","-56.0097"
7,"1.64804","-5.95927","23.2919"
7,"1.65234","-16.4407","24.8819"
7,"1.66609","-19.1284","-44.9549"
7,"1.69285","-14.4249","-44.4375"
7,"1.72318","-4.4538","6.92147"
7,"1.75189","-7.31987","6.63492"
0,"28.4753","2.70098","19.2693"
7,"1.75634","-4.7266","-17.535"
7,"1.76351","-7.28774","-61.1917"
7,"1.76409","-11.18","-60.4552"
7,"1.78449","-10.2834","-57.8695"
7,"1.81367","14.1975","9.32814"
7,"1.84011","-16.6249","-42.6904"
7,"1.84273","21.2232","-15.416"
7,"1.93447","-8.51923","-59.2827"
7,"1.98813","-15.0201","-59.0704"
7,"1.99043","-13.7793","-62.4145"
0,"28.5982","-17.8279","14.9565"
7,"10.0042","-15.1443","0.315205"
7,"10.0145","-8.88528","-39.2598"
7,"10.1049","-21.8305","14.6892"
7,"10.1308","-10.9953","-50.9107"
7,"10.1399","-10.3663","-53.5349"
7,"10.1698","28.1742","-39.7573"
7,"10.1991","-6.98124","-61.3619"
7,"10.2154","40.7387","-8.12629"
7,"10.226","-17.6642","-44.7503"
7,"10.2265","-11.305","-37.9976"
0,"28.6722","30.2896","-15.8307"
7,"10.2408","-17.6722","-40.9996"
7,"10.2612","-17.6868","-1.08149"
7,"10.2668","-4.3597","-54.5168"
7,"10.3588","-13.9358","2.10777"
7,"10.4506","-40.6929","-29.5757"
7,"10.456","-44.5622","-17.7012"
7,"10.4654","-11.52","-42.3412"
7,"10.4835","-11.0676","-39.1748"
7,"10.4945","-8.74507","-40.7948"
7,"10.4999","-11.4534","-40.2469"
0,"-10.1357","10.7049","59.6383"
0,"28.6881","-0.487113","-22.7016"
7,"10.5034","22.7756","-35.7395"
7,"10.5212","-38.4416","-27.8273"
7,"10.5479","-6.96645","-39.97"
7,"10.561","21.0883","-38.2732"
7,"10.5723","-10.2115","-39.7971"
7,"10.5728","-12.8498","3.82219"
7,"10.582","-3.64138","-17.986"
7,"10.5847","25.0513","-33.9874"
7,"10.5916","-6.85077","-42.1134"
7,"10.592","-15.7777","17.6281"
0,"29.7099","19.5435","-23.6822"
7,"10.594","-8.6543","-37.8898"
7,"10.6294","-10.4071","-51.4976"
7,"10.6295","-14.1911","-3.70514"
7,"10.6599","-9.30066","-44.4616"
7,"10.6628","-36.2772","-25.7587"
7,"10.7215","-15.0879","-38.0853"
7,"10.7509","-10.0345","-37.7576"
7,"10.7713","-37.9398","-20.283"
7,"10.7729","-4.25705","-17.9944"
7,"10.7903","-9.12679","-63.1502"
0,"29.8681","-15.2588","-7.86215"
7,"10.8561","-8.18428","-4.45627"
7,"10.8947","-9.90381","-39.0945"
7,"10.9696","-5.17275","-18.0816"
7,"10.9778","-11.2717","-60.5331"
7,"10.9797","-16.3477","-59.017"
7,"10.9867","-23.6946","8.03905"
7,"11.0217","9.60553","23.5633"
7,"11.0278","28.7486","-41.2841"
7,"11.0518","-35.5881","-22.2426"
7,"11.0589","-10.2249","-39.4387"
0,"3.0453","16.033","46.8349"
7,"11.0665","-13.3445","-41.0191"
7,"11.0755","1.43772","-9.29203"
7,"11.0758","-12.4987","-36.3079"
7,"11.0973","-10.3453","-39.5199"
7,"11.1245","-9.4896","-39.8462"
7,"11.1283","24.9986","-37.6707"
7,"11.1303","-12.213","8.83278"
7,"11.148","-13.9362","1.16751"
7,"11.1574","-13.6196","2.53069"
7,"11.1924","16.0764","16.8604"
0,"3.06548","1.59684","1.43808"
7,"11.2131","-17.711","10.7972"
7,"11.2235","-10.3408","-40.3847"
7,"11.2236","-46.6812","-19.3012"
7,"11.2453","-7.50552","-35.9537"
7,"11.2474","-23.1842","22.94"
7,"11.26","-12.5503","-38.8582"
7,"11.2713","-10.5467","-38.8448"
7,"11.292","30.3547","-44.3141"
7,"11.3837","-10.2056","-57.4926"
7,"11.4","-19.4887","30.5077"
0,"3.14692","14.7876","48.2708"
7,"11.4058","16.1478","17.0263"
7,"11.4267","-7.03734","-58.5571"
7,"11.433","-40.5338","-19.7855"
7,"11.436","-8.37322","-39.3027"
7,"11.4538","-9.80244","-41.6813"
7,"11.4876","-9.84792","-35.5595"
7,"11.5372","-9.424","-3.78961"
7,"11.5393","0.990965","-15.3151"
7,"11.5539","-61.4936","12.1913"
7,"11.5667","25.9807","-43.7366"
0,"3.15324","11.5412","40.5243"
7,"11.5889","-11.1959","-39.5448"
7,"11.6084","-18.8948","7.41789"
7,"11.61","-9.53633","-38.6829"
7,"11.6387","-42.5626","-19.2577"
7,"11.6398","25.0334","-41.748"
7,"11.7234","-15.6716","-44.0495"
7,"11.7715","-10.054","-39.5565"
7,"11.7918","-6.0935","-38.1416"
7,"11.837","27.7423","-43.1391"
7,"11.8458","-11.2662","-37.7781"
0,"3.21941","21.1943","53.4376"
7,"11.8922","38.9375","-6.91865"
7,"11.9816","-42.5088","-16.5647"
7,"11.9843","-11.4447","-40.9915"
7,"12.0132","5.45004","4.17794"
7,"12.0588","23.8662","-39.4002"
7,"12.065","27.7737","-44.98"
7,"12.0955","-44.6882","-19.9588"
7,"12.0968","-39.9581","-17.8142"
7,"12.0995","22.0659","-33.9137"
7,"12.1163","-10.1143","14.7689"
0,"3.27108","10.792","54.4826"
7,"12.1511","-8.6383","-40.7327"
7,"12.2035","44.9019","-6.74179"
7,"12.2074","2.01992","-13.0349"
7,"12.2415","26.3081","-37.4042"
7,"12.2511","25.1266","-40.4079"
7,"12.2639","23.1347","-37.9781"
7,"12.2726","-9.76737","2.05551"
7,"12.2851","38.3831","-10.4328"
7,"12.291","-9.90503","13.9593"
7,"12.3057","-13.3521","18.8426"
0,"3.30041","3.82123","45.12"
7,"12.3721","-9.659","-37.249"
7,"12.3882","29.3705","-42.8211"
7,"12.4083","6.12042","4.94922"
7,"12.4253","-5.04772","18.8329"
7,"12.4392","-39.2192","-21.2118"
7,"12.4922","-16.2041","-20.2183"
7,"12.5176","-37.9074","-23.1511"
7,"12.5365","24.5095","-37.4157"
7,"12.5469","23.0577","-36.6022"
7,"12.5776","-15.2939","25.7884"
0,"-10.1393","-22.7655","-18.937"
0,"3.34909","8.65464","57.3455"
7,"12.5777","-8.07545","-37.969"
7,"12.5796","-38.9226","-29.5877"
7,"12.5877","42.8222","-12.0648"
7,"12.6","-10.5178","-38.7818"
7,"12.6026","-5.70776","-14.3932"
7,"12.6423","27.0723","-41.4484"
7,"12.6589","-10.2439","-40.4759"
7,"12.6782","-70.1379","11.0628"
7,"12.6913","-10.6168","2.568"
7,"12.6996","-13.7582","2.41039"
0,"3.35409","13.8789","49.4786"
7,"12.7129","-3.85601","18.3586"
7,"12.7246","-36.5247","-27.693"
7,"12.7248","31.057","-41.3985"
7,"12.7489","7.79203","8.20709"
7,"12.7601","-8.03691","-42.5674"
7,"12.7755","21.0","-36.3754"
7,"12.7819","26.3126","-32.7538"
7,"12.7839","29.9562","-38.9038"
7,"12.7847","-46.0476","-21.461"
7,"12.8067","-3.48587","17.0572"
0,"3.38008","11.5103","51.2829"
7,"12.8232","-11.8458","-39.5463"
7,"12.8477","24.471","-35.8578"
7,"12.853","-8.6791","-3.80375"
7,"12.8611","-10.8","13.9377"
7,"12.8705","21.6059","-38.7006"
7,"12.8896","-14.2517","-39.9215"
7,"12.8989","-25.2496","2.23676"
7,"12.9014","-11.0788","-43.3494"
7,"12.9108","4.13687","7.22464"
7,"12.9305","-11.0205","13.7974"
0,"3.38376","12.7515","42.8753"
7,"12.9408","7.00358","4.01665"
7,"12.9637","25.1368","-38.5873"
7,"13.0067","-9.14565","-39.3222"
7,"13.0147","-13.0859","-37.4291"
7,"13.0289","-7.05103","-40.0795"
7,"13.0928","-44.3369","-17.8787"
7,"13.1084","-35.2713","-24.6728"
7,"13.1259","28.4175","-43.7659"
7,"13.1975","29.3671","-45.164"
7,"13.2102","26.0666","-42.8904"
0,"3.44048","13.1002","55.392"
7,"13.2143","-16.9683","14.9859"
7,"13.2252","-16.9456","14.9351"
7,"13.2467","1.95538","-12.1194"
7,"13.2715","-38.2684","-19.1149"
7,"13.3114","28.8678","-40.7102"
7,"13.3292","27.9143","-42.351"
7,"13.3382","26.0511","-44.8917"
7,"13.3456","23.7357","-37.7"
7,"13.4165","25.4288","0.815026"
7,"13.4234","-24.9275","2.18798"
0,"3.49442","9.60144","52.0686"
7,"13.4432","-14.3944","26.4326"
7,"13.45","2.25424","-8.0551"
7,"13.4574","-17.1746","9.53299"
7,"13.4632","23.4009","-39.9379"
7,"13.4756","-31.1489","-23.1392"
7,"13.4784","-39.7617","-24.1489"
7,"13.5083","29.8557","-38.4599"
7,"13.511","2.55291","29.7846"
7,"13.5457","23.5786","-38.5803"
7,"13.6034","22.3021","-37.2295"
0,"3.50724","-18.5847","5.60196"
7,"13.6126","24.5291","-37.0712"
7,"13.6127","27.2768","-43.4488"
7,"13.614","-12.4657","19.645"
7,"13.6295","-23.9998","24.2498"
7,"13.6473","30.4495","-43.383"
7,"13.6522","3.87402","24.6696"
7,"13.6596","-0.41337","18.385"
7,"13.6885","2.2921","-8.14473"
7,"13.6909","-11.0062","-35.1966"
7,"13.6991","23.4503","-37.0741"
0,"3.51207","13.5959","44.9112"
7,"13.7064","-46.7206","-19.3716"
7,"13.7085","23.144","-35.5058"
7,"13.7325","-46.4364","-23.4012"
7,"13.7426","27.5035","-46.7287"
7,"13.8113","-37.0824","-21.3388"
7,"13.8203","-23.8861","21.9479"
7,"13.8272","1.3578","-9.89553"
7,"13.8714","24.3284","-37.9172"
7,"13.882","-12.5356","-41.8223"
7,"13.9132","-18.6545","1.34303"
0,"3.53711","-40.5974","44.9077"
7,"13.9343","29.2411","-42.0755"
7,"13.9379","-38.1006","-25.6423"
7,"13.9646","28.6664","-42.9942"
7,"13.9846","-9.50381","-41.5986"
7,"13.9879","24.862","-41.7026"
7,"14.0169","-10.7139","-37.6391"
7,"14.0192","23.8489","-37.657"
7,"14.026","24.4345","-44.0481"
7,"14.0271","25.9885","-37.7598"
7,"14.0562","26.311","-39.8852"
0,"3.61711","17.4231","43.3298"
7,"14.0585","-12.1796","14.0503"
7,"14.0626","27.8434","-44.8001"
7,"14.0707","-42.8844","-22.5592"
7,"14.1164","24.8364","-38.8752"
7,"14.1186","25.6669","-36.1226"
7,"14.1229","27.8751","-42.9367"
7,"14.124","6.08814","16.6033"
7,"14.1396","27.5189","-41.0823"
7,"14.1602","-8.23047","-36.1625"
7,"14.2054","22.8222","-38.0995"
0,"-10.1473","3.19135","52.9032"
0,"3.63836","11.5362","49.7152"
7,"14.257","-23.0749","23.5839"
7,"14.2602","26.7685","-42.2496"
7,"14.2622","-5.11771","6.71855"
7,"14.2795","-19.5273","-22.6986"
7,"14.2863","-1.50726","31.6873"
7,"14.3081","41.2628","-8.98481"
7,"14.3315","24.132","-36.4879"
7,"14.3356","-18.9561","-22.2914"
7,"14.3607","-18.4847","14.662"
7,"14.3632","28.1033","-43.6057"
0,"3.67597","0.337339","46.3365"
7,"14.366","-6.60879","26.1224"
7,"14.3746","28.0359","-43.0168"
7,"14.3816","30.1945","-38.7056"
7,"14.3916","-11.5369","8.49267"
7,"14.4086","20.451","-37.6609"
7,"14.4101","-40.4657","-25.8019"
7,"14.4181","-20.6334","50.0385"
7,"14.4192","-47.7858","-21.6967"
7,"14.4509","-10.3077","-39.8583"
7,"14.4876","-49.2128","-23.933"
0,"3.69094","20.9489","57.2198"
7,"14.4959","0.156465","18.2113"
7,"14.5282","29.2517","-44.2021"
7,"14.5355","-42.2377","-22.3328"
7,"14.5453","4.11888","11.3036"
7,"14.5512","-27.2587","20.8786"
7,"14.5525","-70.0626","-1.82751"
7,"14.5592","28.0081","-42.2278"
7,"14.5698","-25.3485","2.16273"
7,"14.6059","2.44656","-16.2294"
7,"14.6419","-9.61944","15.4482"
0,"3.69988","16.8033","56.5603"
7,"14.6508","26.6766","-44.1436"
7,"14.6647","23.3998","-37.3076"
7,"14.6996","30.7457","-45.3034"
7,"14.7066","21.5273","-39.414"
7,"14.7231","-69.7261","5.6332"
7,"14.7252","-12.5046","-39.2143"
7,"14.7289","-1.40453","14.3821"
7,"14.7379","28.2724","-42.9706"
7,"14.7485","17.1063","8.95041"
7,"14.7514","28.5426","8.48889"
0,"3.71423","19.4365","41.4117"
7,"14.7575","27.3622","-43.0839"
7,"14.7584","-73.0845","5.49535"
7,"14.7608","-8.08994","-38.8782"
7,"14.7788","24.2998","-34.0933"
7,"14.7812","1.79576","-16.0063"
7,"14.7857","-71.2237","7.36709"
7,"14.8206","-43.5218","-21.3504"
7,"14.8289","-27.0832","-19.1476"
7,"14.8322","-37.7531","-23.6218"
7,"14.8323","-22.9988","48.2191"
0,"3.7159","14.3167","46.6755"
7,"14.8431","40.3525","-9.68485"
7,"14.8664","-0.382222","32.933"
7,"14.8673","22.073","-35.9667"
7,"14.895","24.6349","-37.6944"
7,"14.9081","-71.1716","3.61995"
7,"14.9106","23.8407","-38.686"
7,"14.9207","24.294","-40.4791"
7,"14.943","30.6337","-41.4821"
7,"14.9683","1.68434","-15.9308"
7,"14.9874","-30.4761","-21.6631"
0,"3.75708","17.3187","52.9477"
7,"14.996","29.3578","-42.9714"
7,"15.034","4.47538","-12.0361"
7,"15.0392","25.6268","-42.8817"
7,"15.0543","-42.3448","-25.8231"
7,"15.0792","-38.9096","-27.845"
7,"15.143","19.0622","-35.2494"
7,"15.152","28.7126","-41.4029"
7,"15.1538","21.3327","-33.6407"
7,"15.1674","-44.6543","-26.0482"
7,"15.1702","-21.2282","11.9606"
0,"3.78285","15.5442","54.3806"
7,"15.1941","-20.3324","20.5529"
7,"15.2258","1.45243","-17.0058"
7,"15.2523","41.0805","-8.62803"
7,"15.2772","6.64822","13.0127"
7,"15.3211","-9.05186","15.9723"
7,"15.3575","28.0913","-43.8377"
7,"15.3699","28.1414","-39.7677"
7,"15.3921","-41.099","-29.6061"
7,"15.4173","-16.2394","27.1404"
7,"15.4246","-5.20241","-9.65851"
0,"3.81195","13.2416","47.9531"
7,"15.4422","-73.6356","-0.124602"
7,"15.4492","-59.4872","2.73247"
7,"15.4591","-19.9776","-15.3372"
7,"15.5095","28.6352","-45.5804"
7,"15.5096","25.9249","-37.479"
7,"15.5298","-22.1457","10.3202"
7,"15.5533","-42.4733","-22.8707"
7,"15.5576","27.1342","-41.6479"
7,"15.5965","25.6645","-40.9555"
7,"15.6055","26.7174","-45.4754"
0,"3.82679","13.438","53.054"
7,"15.6585","-14.0313","27.511"
7,"15.6814","-21.1435","12.9948"
7,"15.688","24.0118","-35.9055"
7,"15.7311","-12.7604","0.0643698"
7,"15.7322","-69.077","3.80537"
7,"15.7418","-42.5035","-21.4623"
7,"15.7853","-70.0856","1.90435"
7,"15.8231","31.2394","-43.1082"
7,"15.8326","28.1968","-42.6469"
7,"15.841","-25.2719","-10.95"
0,"-10.1815","-30.5378","-13.2816"
0,"3.83877","-14.6569","-3.09985"
7,"15.8783","-9.87182","16.06"
7,"15.8847","-10.7823","-39.9093"
7,"15.8895","19.2968","-38.4746"
7,"15.9","25.5493","-39.1902"
7,"15.9001","19.6368","-36.8102"
7,"15.9006","-42.0332","-16.9092"
7,"15.9068","42.1257","-9.99721"
7,"15.9183","42.2632","-9.31538"
7,"15.9442","6.86127","13.531"
7,"15.9538","-19.0887","-15.9937"
0,"3.84462","12.4713","46.4115"
7,"15.9681","22.8763","-37.371"
7,"15.9864","-19.9098","-15.9149"
7,"15.9874","-25.654","-17.8734"
7,"16.007","26.883","-43.235"
7,"16.0484","-5.2404","0.81356"
7,"16.0707","-47.2918","-23.4789"
7,"16.075","6.17292","-10.0471"
7,"16.2189","-18.2028","-8.56016"
7,"16.2234","-21.6362","15.4807"
7,"16.2806","-41.0699","-27.0192"
0,"3.85046","11.5507","44.6316"
7,"16.2874","20.4883","-37.1855"
7,"16.3599","43.5443","-5.06688"
7,"16.3686","29.5771","-44.1767"
7,"16.3722","43.8302","-4.88353"
7,"16.3749","25.0606","-44.215"
7,"16.4286","21.6847","-38.6977"
7,"16.429","-70.8234","4.95385"
7,"16.464","-6.96518","26.0994"
7,"16.4889","-73.5846","3.3113"
7,"16.4989","-28.285","10.9329"
0,"3.87347","5.79621","-26.317"
7,"16.5116","23.1876","-41.0696"
7,"16.5123","-46.5167","-20.2112"
7,"16.5329","-1.94821","24.4319"
7,"16.5804","-7.99033","-9.07737"
7,"16.6408","-25.1105","-17.1634"
7,"16.645","-73.7986","7.86235"
7,"16.6566","-14.7252","-3.33865"
7,"16.6692","29.6202","-40.7066"
7,"16.6823","-14.592","-3.14483"
7,"16.7089","-61.511","-0.0514988"
0,"3.89862","11.6153","48.0477"
7,"16.7865","20.1733","-36.8525"
7,"16.7887","19.9758","-37.5465"
7,"16.802","29.9074","-42.2794"
7,"16.8037","10.6731","20.682"
7,"16.8306","-13.4066","11.5768"
7,"16.8322","-71.2469","6.72158"
7,"16.8541","-35.1863","-18.1136"
7,"16.8727","-45.6397","-25.02"
7,"16.8746","19.8594","-35.9591"
7,"16.8795","18.7415","-36.9645"
0,"3.9764","19.6877","44.4545"
7,"16.9337","-43.4431","-26.3813"
7,"16.9437","20.8686","-37.3669"
7,"16.9667","20.7998","-36.5399"
7,"16.9673","-71.5677","2.87724"
7,"16.9926","27.7195","-44.512"
7,"17.0061","-68.5141","2.43826"
7,"17.0219","-8.13366","-8.42989"
7,"17.0384","25.6196","-42.2914"
7,"17.0449","7.69546","14.4769"
7,"17.0551","27.5569","-40.3958"
0,"30.0366","9.01371","-15.2048"
7,"17.058","-34.8273","-18.0808"
7,"17.0741","-28.1738","23.6946"
7,"17.0932","24.1933","-37.8407"
7,"17.1546","-69.3166","5.25253"
7,"17.1558","-48.0929","-25.7272"
7,"17.168","21.4456","-35.0923"
7,"17.2403","-28.9242","11.0261"
7,"17.2406","-72.6311","5.29401"
7,"17.2854","-69.2403","7.10229"
7,"17.3135","1.50104","-15.4547"
0,"30.3954","2.49079","-20.0687"
7,"17.3269","27.4289","-42.1776"
7,"17.3286","-70.0593","3.7616"
7,"17.3952","-43.0734","-28.9549"
7,"17.4066","-20.8287","14.3215"
7,"17.4339","-43.1068","-22.4189"
7,"17.4488","-28.2883","21.8259"
7,"17.4952","37.9102","-9.60889"
7,"17.5264","-24.3402","43.2925"
7,"17.5647","-42.0321","-20.8245"
7,"17.5736","-19.4693","13.7591"
0,"30.6224","-1.26713","-23.9262"
7,"17.5753","-26.7635","13.2816"
7,"17.594","-68.3921","3.97807"
7,"17.6177","7.95276","-19.3777"
7,"17.6502","-45.7772","-27.6362"
7,"17.7595","4.37192","-11.8733"
7,"17.7654","19.8104","-36.6536"
7,"17.7702","-13.8962","3.36472"
7,"17.8477","-70.0601","1.93721"
7,"17.9058","20.0017","-38.191"
7,"17.9799","-14.8426","19.1389"
0,"30.7385","-6.18557","21.1387"
7,"18.0188","42.0389","-1.3244"
7,"18.0513","-71.2671","4.39187"
7,"18.0552","-72.142","0.923206"
7,"18.0752","28.9793","-43.061"
7,"18.1396","21.2363","-36.9032"
7,"18.2044","6.03564","-11.2172"
7,"18.2047","23.7381","-35.4195"
7,"18.2165","1.24811","-14.5421"
7,"18.2759","42.6654","-4.99479"
7,"18.2908","-9.52765","6.65479"
0,"-10.2112","6.72896","39.7652"
0,"30.7962","22.4786","-22.95"
7,"18.3007","8.27767","-8.64343"
7,"18.3036","-67.1004","2.74236"
7,"18.35","5.64801","11.4072"
7,"18.3787","-70.5885","6.07053"
7,"18.3841","-69.5817","3.13838"
7,"18.4904","-38.9691","-25.1974"
7,"18.5074","-2.51035","11.3012"
7,"18.5354","-69.2898","4.28217"
7,"18.5375","44.0742","-5.76691"
7,"18.6441","-70.9514","2.92082"
0,"31.6934","-28.2436","-14.5827"
7,"18.6663","-74.142","5.68569"
7,"18.6913","-72.8822","3.56014"
7,"18.6933","-68.7548","5.5836"
7,"18.7056","-15.0942","29.0696"
7,"18.7079","-1.94732","-8.53467"
7,"18.7133","-0.388871","23.6327"
7,"18.7161","-72.0538","7.07454"
7,"18.745","-47.1712","-23.0653"
7,"18.791","-17.543","20.9965"
7,"18.8001","-22.8167","-2.49346"
0,"31.9474","-17.5112","-3.42997"
7,"18.8001","-70.3435","3.88219"
7,"18.858","-0.516681","24.0234"
7,"18.8796","-68.2192","1.2624"
7,"18.9324","10.8181","4.37278"
7,"18.9512","-22.4459","-1.70964"
7,"18.9646","-11.2451","-10.3171"
7,"18.9805","-4.12834","9.57445"
7,"19.0607","-3.38517","10.5804"
7,"19.061","-67.6845","4.45724"
7,"19.0623","6.51574","-10.0073"
0,"32.2329","-5.48802","-20.5496"
7,"19.1273","-27.6939","22.9701"
7,"19.1568","5.56884","-24.9632"
7,"19.1719","-3.36144","10.6209"
7,"19.264","-9.86317","7.76168"
7,"19.3043","-35.6785","-14.1875"
7,"19.3128","41.4685","-4.46302"
7,"19.3437","-68.4386","3.07184"
7,"19.3849","-69.549","8.97737"
7,"19.3928","-44.2839","-19.9947"
7,"19.4113","-71.8297","5.07239"
0,"32.6919","-5.19456","-13.7683"
7,"19.4862","-18.1751","10.1707"
7,"19.493","-69.7953","3.03396"
7,"19.4937","-74.5375","1.59212"
7,"19.4955","-13.6363","14.9675"
7,"19.5351","-70.2198","1.56336"
7,"19.572","-3.08601","11.098"
7,"19.578","-45.7944","-25.3471"
7,"19.6115","-43.3187","-26.9857"
7,"19.615","-70.1523","5.1568"
7,"19.6329","-7.5212","30.1299"
0,"32.8488","-34.7044","-11.9628"
7,"19.639","-16.9511","15.6547"
7,"19.7907","-23.9674","20.9594"
7,"19.795","-65.7599","1.7533"
7,"19.8323","10.9361","10.2294"
7,"19.8662","4.46862","-24.4803"
7,"19.8947","-41.7504","-21.0416"
7,"19.9063","-21.492","20.4482"
7,"19.9384","-18.7005","-21.7214"
7,"19.9502","-14.45","28.5219"
7,"19.9779","-60.2142","9.57561"
0,"33.2138","25.1736","-14.923"
7,"2.00084","-21.358","-43.9532"
7,"2.00962","-10.6688","-48.3954"
7,"2.03528","-3.5655","7.28497"
7,"2.06053","-7.48257","7.03124"
7,"2.06186","-13.1701","-49.3526"
7,"2.10059","14.9323","45.3102"
7,"2.13406","-15.1351","-43.1769"
7,"2.14205","16.9517","-27.8636"
7,"2.14239","22.007","5.83267"
7,"2.14901","-18.7302","-50.6309"
0,"33.3183","-26.0073","5.03167"
7,"2.16749","-15.8197","-44.16"
7,"2.1861","-14.9018","-41.6668"
7,"2.19961","15.2324","43.2025"
7,"2.20858","-16.5663","-45.2081"
7,"2.20973","-29.3564","10.659"
7,"2.26088","-14.4622","-46.4904"
7,"2.27741","16.3409","-4.27382"
7,"2.29908","-18.2674","-43.4755"
7,"2.36967","-12.835","-43.8562"
7,"2.3826","-12.4274","-46.704"
0,"33.3489","-14.9068","-21.4688"
7,"2.40362","-9.23574","-62.7832"
7,"2.43858","-11.3523","-44.9937"
7,"2.45102","5.01226","20.2951"
7,"2.48991","-9.25085","-43.6295"
7,"2.52802","-15.0727","-48.3757"
7,"2.56422","5.98214","-0.833682"
7,"2.57161","-9.01283","-46.417"
7,"2.57682","41.5763","-7.40443"
7,"2.61152","-15.2931","-45.2413"
7,"2.61373","-17.6776","-48.2667"
0,"33.6831","-0.413587","-31.4547"
7,"2.62602","-9.47001","-60.6524"
7,"2.66984","-16.2148","-46.6687"
7,"2.67606","-9.08149","-65.0511"
7,"2.73867","-6.83734","-56.1252"
7,"2.75753","3.27773","17.5927"
7,"2.7731","-19.1607","-46.6505"
7,"2.78398","69.9322","-3.19239"
7,"2.78466","-12.2155","-41.7383"
7,"2.81364","-13.3135","8.35767"
7,"2.81658","-16.6713","-43.8158"
0,"-10.2637","7.08711","51.1513"
0,"33.7095","-29.2857","-10.9986"
7,"2.82781","-19.4267","-42.172"
7,"2.8349","-11.4163","-62.2174"
7,"2.85757","-10.5695","-39.3412"
7,"2.85842","-13.6074","-45.284"
7,"2.8811","-14.9467","-38.6196"
7,"2.89794","-5.43819","-60.6159"
7,"2.89952","-13.9352","-42.934"
7,"2.91942","-14.6491","-44.1694"
7,"2.99246","-15.5206","-43.7042"
7,"20.0237","-69.8137","6.77589"
0,"34.7103","19.2291","-22.7514"
7,"20.0238","-71.9756","2.65065"
7,"20.0348","-70.6962","3.88945"
7,"20.0726","-14.1071","29.065"
7,"20.1183","-3.44604","14.1822"
7,"20.1759","-7.61158","14.9445"
7,"20.1824","-44.5811","-22.4796"
7,"20.3326","5.72253","2.22609"
7,"20.3433","-68.3393","5.3782"
7,"20.4001","-68.4452","-0.598071"
7,"20.4254","-73.3891","7.58356"
0,"34.7288","-23.8166","-9.03453"
7,"20.4303","21.3485","14.475"
7,"20.5846","10.9521","11.474"
7,"20.608","-67.0112","3.61964"
7,"20.6102","-42.2102","-24.0857"
7,"20.6247","-8.00912","4.52914"
7,"20.7033","-13.4412","15.4316"
7,"20.7302","-10.214","9.15312"
7,"20.8102","-73.4679","4.79847"
7,"20.8195","-68.5153","1.84127"
7,"20.8308","-25.3223","-9.43474"
0,"36.8336","-24.2505","-18.2877"
7,"20.8475","-71.5051","0.266931"
7,"20.8684","-71.5024","6.55708"
7,"20.8879","-27.8448","8.08736"
7,"20.8964","10.1872","-19.1393"
7,"20.9245","-25.2821","-9.37005"
7,"20.9435","-7.86233","3.99043"
7,"20.9757","-12.2765","26.7925"
7,"20.9844","-24.9345","-10.2828"
7,"20.9898","-69.0506","3.72835"
7,"21.007","-12.1311","26.6668"
0,"37.4576","2.15211","36.4221"
7,"21.0117","-27.9786","8.42214"
7,"21.094","-3.45051","15.0151"
7,"21.1315","-20.7449","6.26305"
7,"21.1778","5.14437","-15.7221"
7,"21.3454","-69.7492","5.38541"
7,"21.3762","-20.3777","6.19185"
7,"21.3772","-11.5588","15.7069"
7,"21.3781","-23.5475","14.32"
7,"21.4026","19.6503","-7.77494"
7,"21.414","-71.4513","4.47006"
0,"39.2574","-1.31635","28.4515"
7,"21.4189","21.2872","14.7314"
7,"21.4221","20.4896","-7.45798"
7,"21.425","-24.5829","21.9729"
7,"21.4492","3.64862","-19.8042"
7,"21.4626","-70.3192","2.51571"
7,"21.485","-1.34471","10.1528"
7,"21.5254","-29.4271","16.1635"
7,"21.5998","-8.19421","0.95935"
7,"21.6499","-22.6603","-23.8711"
7,"21.7132","5.60406","-14.8217"
0,"39.5204","-18.5943","-24.253"
